Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
04:36:34 PM,-15.74,-58.65,0.57,-3.15,-29.18,1.43,-6.01,-16.31
04:36:34 PM,-15.74,-58.65,0.57,-4.29,-29.47,1.43,-6.01,-16.31
04:36:34 PM,-15.74,-58.65,0.57,-4.01,-28.61,1.43,-6.01,-16.31
04:36:34 PM,-15.74,-54.36,2,-3.15,-26.89,1.72,-5.15,-15.74
04:36:34 PM,0,-37.48,3.72,-1.72,-24.89,17.74,14.02,2.29
04:36:34 PM,28.61,-16.59,7.44,0,-22.03,42.92,39.2,30.61
04:36:34 PM,32.04,-12.3,10.87,2.86,-19.17,47.21,44.35,39.77
04:36:34 PM,32.04,-12.3,13.73,6.01,-16.31,47.21,44.35,39.77
04:36:34 PM,32.04,-12.3,15.45,8.87,-14.59,47.21,44.35,39.77
04:36:34 PM,32.04,-12.3,15.45,11.44,-13.73,47.21,44.35,39.77
04:36:34 PM,32.04,-12.3,15.16,14.02,-12.3,47.21,44.35,39.77
04:36:34 PM,32.04,-16.31,15.45,16.02,-10.87,47.21,44.06,39.77
04:36:34 PM,23.46,-42.34,15.74,17.74,-9.16,41.48,36.34,34.05
04:36:34 PM,-15.74,-64.37,14.59,19.17,-8.58,13.45,12.3,8.01
04:36:34 PM,-26.61,-66.66,14.59,21.74,-6.87,-0.57,-1.43,-10.01
04:36:34 PM,-26.61,-66.66,16.31,24.32,-4.29,-0.86,-2,-10.87
04:36:34 PM,-26.61,-66.66,17.74,25.46,-1.72,-0.86,-2,-10.87
04:36:34 PM,-26.61,-66.66,19.45,26.61,0,-0.86,-2,-10.87
04:36:34 PM,-26.61,-66.66,21.46,28.32,2.57,-0.86,-2,-10.87
04:36:34 PM,-26.61,-66.66,22.6,28.61,3.72,-0.86,-2,-10.87
04:36:34 PM,-24.6,-61.23,22.89,28.32,3.43,1.43,3.15,-8.3
04:36:34 PM,-2.86,-46.35,23.46,27.47,2.57,24.03,27.18,5.44
04:36:34 PM,12.02,-38.34,25.18,27.18,2.57,37.48,42.34,19.17
04:36:34 PM,12.87,-37.48,27.75,27.18,3.15,38.34,43.77,21.74
04:36:34 PM,12.87,-37.48,28.32,26.32,2.29,38.34,43.77,21.74
04:36:34 PM,12.87,-37.48,27.47,25.18,0.57,38.34,43.77,21.74
04:36:34 PM,12.87,-37.48,25.75,23.17,-1.72,38.34,43.77,21.74
04:36:34 PM,12.87,-37.48,23.75,21.17,-4.01,38.34,43.77,21.74
04:36:34 PM,12.3,-43.49,22.32,19.74,-6.01,37.77,42.92,21.17
04:36:34 PM,-8.01,-68.66,21.46,19.17,-8.01,17.74,23.75,4.58
04:36:34 PM,-29.75,-79.25,20.03,18.6,-10.01,-15.45,-5.15,-25.18
04:36:34 PM,-30.33,-79.25,18.6,17.74,-12.3,-19.74,-10.87,-34.05
04:36:34 PM,-30.33,-79.25,19.17,17.45,-13.16,-19.74,-10.87,-34.05
04:36:34 PM,-30.33,-79.25,20.31,18.02,-12.87,-19.74,-10.87,-34.05
04:36:34 PM,-30.33,-79.25,21.74,18.6,-12.59,-19.74,-10.87,-34.05
04:36:34 PM,-30.33,-79.25,23.75,18.6,-12.02,-19.74,-10.87,-34.05
04:36:34 PM,-30.33,-79.25,25.75,19.17,-12.02,-19.74,-10.87,-34.05
04:36:34 PM,-26.04,-75.53,27.18,19.45,-12.02,-16.88,-6.58,-32.62
04:36:34 PM,-0.86,-55.5,30.33,20.31,-10.3,6.58,14.88,-14.59
04:36:34 PM,6.87,-45.2,33.19,20.31,-8.01,17.45,26.32,5.72
04:36:34 PM,6.87,-44.92,33.19,19.45,-8.01,17.45,26.61,7.44
04:36:34 PM,6.87,-44.92,32.04,18.88,-8.87,17.45,26.61,7.44
04:36:34 PM,6.87,-44.92,30.61,18.88,-10.3,17.45,26.61,7.44
04:36:34 PM,6.87,-44.92,29.18,18.02,-12.3,17.45,26.61,7.44
04:36:34 PM,6.87,-46.06,28.04,17.17,-13.73,17.45,26.61,7.44
04:36:34 PM,5.44,-69.24,26.04,16.59,-15.16,15.16,22.89,4.58
04:36:34 PM,-10.01,-91.27,24.03,15.45,-16.59,-4.86,3.15,-14.31
04:36:34 PM,-16.59,-94.7,20.89,13.45,-19.17,-18.02,-8.3,-29.75
04:36:34 PM,-16.59,-94.7,16.88,12.02,-21.46,-18.6,-9.16,-32.33
04:36:34 PM,-16.59,-94.7,15.74,11.73,-21.17,-18.6,-9.16,-32.33
04:36:34 PM,-16.59,-94.7,16.59,11.73,-19.74,-18.6,-9.16,-32.33
04:36:34 PM,-16.59,-94.7,16.88,10.87,-18.31,-18.6,-9.16,-32.33
04:36:34 PM,-16.59,-94.7,15.45,9.44,-18.31,-18.6,-9.16,-32.33
04:36:34 PM,-16.59,-94.13,13.73,8.01,-18.88,-18.6,-9.16,-32.33
04:36:34 PM,-8.01,-79.25,13.16,7.15,-18.88,-5.44,4.01,-25.18
04:36:34 PM,6.58,-65.23,12.3,5.44,-19.17,17.74,21.17,-4.86
04:36:34 PM,7.44,-64.66,11.44,3.15,-20.89,19.74,23.17,3.15
04:36:34 PM,7.44,-64.66,8.87,1.14,-23.46,19.74,23.17,3.15
04:36:34 PM,7.44,-64.66,6.29,-0.29,-26.61,19.74,23.46,3.15
04:36:34 PM,7.44,-64.66,2.86,-2.29,-29.75,19.74,23.46,3.15
04:36:34 PM,7.44,-64.66,-0.29,-3.15,-33.19,19.74,23.46,3.15
04:36:34 PM,7.44,-69.52,-2.57,-4.01,-35.19,19.74,23.17,3.15
04:36:34 PM,-0.29,-98.13,-5.15,-5.44,-37.77,10.87,12.87,-5.15
04:36:34 PM,-40.63,-119.88,-9.44,-6.87,-40.91,-20.89,-15.45,-34.05
04:36:34 PM,-53.79,-121.59,-14.31,-8.01,-43.77,-33.76,-30.33,-50.64
04:36:34 PM,-53.79,-121.59,-16.88,-9.73,-45.78,-34.05,-30.61,-51.21
04:36:34 PM,-53.79,-121.59,-19.74,-12.02,-47.78,-34.05,-30.61,-51.21
04:36:34 PM,-53.79,-121.59,-23.46,-14.02,-49.78,-34.05,-30.61,-51.21
04:36:34 PM,-53.79,-121.59,-24.03,-15.45,-50.93,-34.05,-30.61,-51.21
04:36:34 PM,-53.79,-121.59,-24.89,-17.45,-52.93,-34.05,-30.61,-51.21
04:36:34 PM,-52.36,-114.15,-25.18,-18.6,-54.07,-31.47,-26.32,-50.35
04:36:34 PM,-20.89,-73.81,-25.18,-20.6,-55.5,0,5.72,-32.62
04:36:34 PM,9.44,-53.22,-24.89,-22.03,-56.65,22.32,27.47,-12.59
04:36:34 PM,11.16,-52.36,-24.32,-22.32,-57.22,23.17,28.9,-10.59
04:36:34 PM,11.16,-52.36,-24.89,-22.89,-58.08,23.17,28.9,-10.59
04:36:34 PM,11.16,-52.36,-25.75,-24.03,-59.8,23.17,28.9,-10.59
04:36:34 PM,11.16,-52.36,-27.18,-24.6,-61.51,23.17,28.9,-10.59
04:36:34 PM,11.16,-52.93,-27.75,-24.89,-61.51,23.17,28.9,-10.59
04:36:34 PM,7.72,-80.39,-28.61,-24.6,-61.51,21.74,25.75,-16.02
04:36:34 PM,-35.19,-124.17,-28.9,-22.89,-60.65,-0.86,1.43,-48.64
04:36:34 PM,-63.8,-129.6,-28.32,-21.17,-58.94,-18.88,-14.02,-70.38
04:36:34 PM,-64.95,-129.32,-28.32,-20.03,-58.08,-20.89,-16.88,-75.53
04:36:34 PM,-64.95,-129.32,-27.47,-18.88,-56.93,-20.89,-16.88,-75.53
04:36:34 PM,-64.95,-129.32,-25.46,-18.31,-55.79,-20.89,-16.88,-75.53
04:36:34 PM,-64.95,-129.32,-23.17,-17.74,-53.5,-20.89,-16.88,-75.53
04:36:34 PM,-64.95,-129.32,-22.03,-17.45,-51.78,-20.89,-16.88,-75.53
04:36:34 PM,-64.95,-129.03,-19.74,-16.31,-49.78,-20.89,-16.88,-75.53
04:36:34 PM,-56.65,-119.02,-18.31,-16.31,-48.35,-14.59,-9.16,-71.24
04:36:34 PM,-26.32,-107.57,-16.59,-16.59,-46.92,11.73,10.59,-46.92
04:36:34 PM,-18.02,-102.42,-13.45,-16.59,-44.35,20.6,18.6,-29.47
04:36:34 PM,-18.02,-102.42,-12.87,-16.59,-43.2,20.6,18.6,-28.32
04:36:34 PM,-18.31,-102.42,-13.45,-16.02,-42.92,20.6,18.6,-28.61
04:36:34 PM,-18.31,-102.71,-12.3,-14.59,-41.48,20.6,18.31,-28.61
04:36:34 PM,-18.31,-102.71,-11.73,-14.02,-40.63,20.6,18.31,-28.61
04:36:34 PM,-18.31,-103.28,-11.44,-13.45,-40.34,20.6,18.31,-28.61
04:36:34 PM,-17.17,-105.57,-11.73,-13.45,-39.77,20.03,16.59,-28.61
04:36:34 PM,-16.88,-103,-12.3,-14.31,-39.48,9.44,3.15,-34.33
04:36:34 PM,-25.18,-107.29,-14.88,-15.16,-41.2,-10.01,-18.31,-52.93
04:36:34 PM,-25.46,-107.57,-15.74,-16.59,-42.06,-11.73,-20.6,-56.08
04:36:34 PM,-25.46,-107.57,-16.88,-17.74,-42.92,-11.73,-20.6,-56.08
04:36:34 PM,-25.46,-107.57,-17.17,-18.31,-41.77,-11.73,-20.6,-56.08
04:36:34 PM,-25.46,-107.57,-15.45,-18.88,-40.34,-11.73,-20.6,-56.08
04:36:34 PM,-25.46,-107.57,-14.31,-18.88,-39.48,-11.73,-20.6,-56.08
04:36:34 PM,-25.46,-105.29,-13.45,-19.45,-38.62,-11.73,-20.31,-56.08
04:36:34 PM,-13.16,-79.82,-13.45,-20.03,-37.77,3.72,-5.44,-43.2
04:36:34 PM,10.01,-53.79,-12.3,-19.74,-36.05,29.75,15.16,-16.31
04:36:34 PM,12.02,-50.93,-10.87,-19.17,-34.33,32.9,18.88,-4.01
04:36:34 PM,12.3,-50.93,-9.73,-18.6,-33.76,32.9,18.88,-3.43
04:36:34 PM,12.3,-50.93,-8.58,-18.6,-33.47,33.19,19.17,-3.43
04:36:34 PM,12.3,-50.64,-10.01,-19.74,-35.19,33.19,19.17,-3.43
04:36:34 PM,12.3,-50.64,-12.02,-21.17,-36.62,33.19,19.17,-3.43
04:36:34 PM,12.02,-54.07,-14.31,-22.6,-37.48,33.19,18.6,-3.72
04:36:34 PM,-9.16,-78.68,-16.31,-23.17,-38.34,22.03,2.29,-18.88
04:36:34 PM,-44.06,-81.83,-16.88,-23.17,-38.91,-2.57,-18.6,-36.34
04:36:34 PM,-49.5,-79.54,-19.74,-23.75,-40.63,-12.02,-27.47,-44.63
04:36:34 PM,-49.5,-79.54,-20.6,-22.6,-39.77,-12.02,-27.47,-44.92
04:36:34 PM,-49.5,-79.54,-18.02,-20.31,-36.34,-12.02,-27.47,-44.92
04:36:34 PM,-49.5,-79.54,-14.59,-17.45,-32.9,-12.02,-27.47,-44.92
04:36:34 PM,-49.5,-79.54,-11.73,-14.88,-29.75,-12.02,-27.47,-44.92
04:36:34 PM,-49.5,-79.54,-8.58,-12.87,-27.47,-12.02,-27.47,-44.92
04:36:34 PM,-48.07,-68.09,-5.72,-10.87,-25.46,-10.01,-24.32,-43.77
04:36:34 PM,-22.89,-37.19,-2,-8.3,-23.75,13.45,-1.43,-29.75
04:36:34 PM,-0.57,-21.17,2.57,-6.29,-21.17,30.33,18.31,-8.87
04:36:34 PM,0.57,-19.45,4.29,-5.44,-20.31,31.19,20.6,-5.15
04:36:34 PM,0.57,-19.74,4.29,-4.86,-19.74,31.19,20.6,-5.15
04:36:34 PM,0.57,-19.74,4.01,-4.86,-20.31,31.19,20.6,-5.15
04:36:34 PM,0.57,-19.74,2.86,-5.15,-21.17,31.19,20.6,-5.15
04:36:34 PM,0.57,-19.74,2.57,-3.72,-20.89,31.19,20.6,-5.15
04:36:34 PM,0,-26.04,3.43,-1.72,-19.74,30.9,19.45,-6.29
04:36:34 PM,-3.43,-41.2,4.86,-0.57,-18.6,21.74,10.01,-15.16
04:36:34 PM,-21.46,-57.79,2.86,-0.29,-19.45,-3.72,-14.02,-39.48
04:36:34 PM,-26.61,-61.51,2,0,-19.45,-10.01,-21.74,-50.35
04:36:34 PM,-26.61,-61.51,3.43,0.57,-18.6,-10.01,-22.03,-50.35
04:36:34 PM,-26.61,-61.51,4.01,0.29,-17.74,-10.01,-22.03,-50.35
04:36:34 PM,-26.61,-61.51,4.29,-0.29,-17.74,-10.01,-22.03,-50.35
04:36:34 PM,-26.61,-61.51,5.15,-1.43,-17.74,-10.01,-22.03,-50.35
04:36:34 PM,-26.61,-61.23,6.01,-2,-17.17,-10.01,-21.74,-50.35
04:36:34 PM,-19.74,-53.5,7.44,-1.72,-15.74,0,-8.87,-43.49
04:36:34 PM,7.15,-43.77,9.16,-1.72,-13.45,34.62,22.32,-15.74
04:36:34 PM,15.45,-37.19,11.16,-1.43,-11.16,45.49,33.76,3.15
04:36:34 PM,15.45,-37.19,12.3,-1.43,-10.3,45.49,34.05,4.01
04:36:34 PM,15.74,-37.19,11.73,-1.72,-10.87,45.78,34.05,4.29
04:36:34 PM,15.74,-37.19,10.3,-1.72,-11.73,45.78,34.05,4.29
04:36:34 PM,15.74,-37.19,8.58,-1.14,-12.02,45.78,34.05,4.29
04:36:34 PM,15.74,-39.77,7.72,-0.57,-11.73,45.78,34.05,4.29
04:36:34 PM,9.44,-76.68,5.72,-0.29,-11.73,40.63,25.18,-1.43
04:36:34 PM,-40.63,-119.3,3.72,0.29,-11.16,2.29,-11.16,-29.47
04:36:34 PM,-65.23,-130.75,2.29,1.14,-10.87,-24.32,-34.05,-52.07
04:36:34 PM,-65.23,-130.75,2,1.43,-10.01,-25.46,-35.48,-54.65
04:36:34 PM,-65.23,-130.75,1.43,1.14,-9.73,-25.46,-35.48,-54.65
04:36:34 PM,-65.23,-130.75,2.29,1.43,-8.3,-25.46,-35.48,-54.65
04:36:34 PM,-65.23,-130.75,4.29,2.86,-5.15,-25.46,-35.48,-54.65
04:36:34 PM,-65.23,-130.75,7.15,4.58,-1.72,-25.46,-35.48,-54.65
04:36:34 PM,-65.23,-131.03,9.44,6.29,0.86,-25.18,-33.76,-54.36
04:36:34 PM,-56.65,-129.89,11.44,7.72,2.86,-7.44,-12.02,-39.2
04:36:34 PM,-38.62,-125.6,14.31,8.58,5.15,16.88,9.73,-13.73
04:36:34 PM,-37.19,-125.03,16.88,9.73,6.58,20.03,13.45,-4.01
04:36:34 PM,-37.19,-125.03,19.45,10.59,8.01,19.74,13.45,-4.01
04:36:34 PM,-37.19,-125.03,21.46,11.16,8.58,19.74,13.45,-4.01
04:36:34 PM,-37.19,-125.03,21.17,11.73,8.58,19.74,13.16,-4.01
04:36:34 PM,-37.48,-126.74,20.89,12.87,9.16,19.74,13.16,-4.01
04:36:34 PM,-37.48,-163.65,22.03,14.31,10.87,19.74,13.16,-4.01
04:36:34 PM,-37.48,-228.6,24.03,15.45,12.02,16.88,12.59,-8.3
04:36:34 PM,-33.47,-245.48,24.6,16.02,12.3,9.73,12.87,-16.59
04:36:34 PM,-33.19,-245.48,22.6,16.31,11.44,5.15,9.16,-23.17
04:36:34 PM,-33.19,-245.48,22.6,16.88,11.73,5.15,9.16,-23.46
04:36:34 PM,-33.19,-245.48,23.46,18.31,13.16,5.15,9.16,-23.46
04:36:34 PM,-33.19,-245.48,25.46,18.88,15.16,5.15,9.16,-23.46
04:36:34 PM,-33.19,-245.48,26.61,17.45,15.16,5.15,9.16,-23.46
04:36:34 PM,-33.19,-245.48,24.6,14.88,13.16,5.15,9.16,-23.46
04:36:34 PM,-32.62,-241.47,22.03,12.87,11.16,6.87,12.02,-21.74
04:36:34 PM,-7.72,-201.7,21.46,11.16,10.01,29.18,33.19,-3.43
04:36:34 PM,22.89,-163.36,22.6,10.01,10.01,45.2,52.93,18.02
04:36:34 PM,25.18,-159.36,23.17,8.3,9.73,46.06,54.93,21.17
04:36:34 PM,25.18,-159.36,22.03,5.72,7.72,46.35,54.93,21.17
04:36:34 PM,25.18,-159.36,18.88,2.86,4.01,46.35,54.93,21.17
04:36:34 PM,25.18,-159.36,15.74,0,0.57,46.35,54.93,21.17
04:36:34 PM,25.18,-166.8,12.87,-3.72,-3.72,46.35,54.93,21.46
04:36:34 PM,24.03,-192.83,8.3,-8.01,-8.58,45.49,53.5,18.6
04:36:34 PM,-0.29,-199.99,4.01,-11.73,-12.59,25.18,32.33,-4.86
04:36:34 PM,-32.9,-199.99,0,-15.45,-16.88,-7.44,1.14,-35.48
04:36:34 PM,-37.77,-199.99,-3.72,-18.6,-20.6,-14.02,-6.87,-46.63
04:36:34 PM,-37.77,-199.99,-5.72,-20.89,-23.17,-14.02,-6.87,-46.63
04:36:34 PM,-37.77,-199.99,-6.01,-22.32,-24.03,-14.02,-6.87,-46.63
04:36:34 PM,-37.77,-199.99,-5.72,-23.46,-23.75,-14.02,-6.87,-46.63
04:36:34 PM,-37.77,-199.99,-4.58,-23.17,-23.17,-14.02,-6.87,-46.63
04:36:34 PM,-37.77,-199.99,-2.57,-22.6,-22.32,-14.02,-6.87,-46.63
04:36:34 PM,-26.61,-187.4,-0.86,-22.89,-22.03,-2.86,8.58,-39.2
04:36:34 PM,12.3,-171.95,0.29,-23.75,-22.32,29.47,34.9,-18.02
04:36:34 PM,20.89,-169.09,2,-24.6,-22.32,37.48,41.77,-3.15
04:36:34 PM,20.89,-168.8,1.14,-25.46,-23.46,37.48,42.06,-2
04:36:34 PM,20.89,-168.8,-0.86,-25.46,-24.32,37.77,42.06,-2
04:36:34 PM,20.89,-168.8,-2.29,-24.89,-24.89,37.77,42.06,-2
04:36:34 PM,20.89,-168.8,-3.43,-24.6,-25.46,37.77,42.06,-2
04:36:34 PM,20.89,-166.8,-4.01,-22.89,-24.6,37.77,42.06,-2
04:36:34 PM,20.89,-159.93,-3.43,-20.89,-22.89,34.62,37.19,-5.72
04:36:34 PM,7.72,-150.49,-3.15,-19.45,-22.03,12.02,13.45,-21.74
04:36:34 PM,-5.72,-149.06,-5.44,-18.02,-22.6,-7.15,-5.72,-38.62
04:36:34 PM,-6.01,-149.06,-5.72,-16.31,-22.03,-8.3,-6.87,-40.91
04:36:34 PM,-6.01,-149.06,-4.58,-14.88,-19.74,-8.3,-6.87,-40.91
04:36:34 PM,-6.01,-149.06,-2.57,-13.73,-17.45,-8.3,-6.87,-40.91
04:36:34 PM,-6.01,-149.06,-0.86,-12.87,-16.02,-8.3,-6.87,-40.91
04:36:34 PM,-6.01,-149.06,0,-12.87,-15.45,-8.3,-6.87,-40.91
04:36:34 PM,-5.72,-143.91,0.57,-12.87,-15.16,-7.72,-5.15,-40.34
04:36:34 PM,12.87,-110.72,1.43,-13.45,-14.88,9.16,16.59,-25.46
04:36:34 PM,39.48,-78.96,2.57,-14.02,-14.02,31.47,37.19,-0.29
04:36:34 PM,41.77,-74.96,3.15,-14.02,-13.45,33.76,40.34,8.58
04:36:34 PM,41.48,-74.96,3.15,-13.16,-13.45,33.76,40.34,8.58
04:36:34 PM,41.48,-74.96,4.86,-11.16,-11.73,33.76,40.34,8.58
04:36:34 PM,41.48,-74.96,6.29,-8.87,-9.73,33.76,40.05,8.58
04:36:34 PM,41.48,-74.96,7.44,-6.58,-8.3,33.76,40.05,8.58
04:36:34 PM,41.48,-72.96,8.01,-6.01,-7.72,33.47,40.05,8.3
04:36:34 PM,29.47,-64.66,7.15,-5.15,-7.72,26.89,30.04,2.57
04:36:34 PM,-12.59,-56.65,5.44,-4.86,-7.72,7.72,12.87,-7.15
04:36:34 PM,-23.17,-54.93,4.01,-4.58,-8.01,0,4.58,-13.73
04:36:34 PM,-23.17,-54.93,2,-5.72,-8.87,0,4.29,-14.02
04:36:34 PM,-23.17,-54.93,-0.29,-7.15,-10.59,0,4.29,-14.02
04:36:34 PM,-23.17,-54.93,-2.57,-8.58,-11.73,0,4.29,-14.02
04:36:34 PM,-23.17,-54.93,-2.86,-9.44,-11.44,0,4.29,-14.02
04:36:34 PM,-23.17,-54.07,-3.15,-9.73,-11.16,0,4.29,-14.02
04:36:34 PM,-19.45,-32.62,-3.72,-9.73,-11.16,3.72,10.59,-8.01
04:36:34 PM,8.01,-10.59,-3.72,-9.44,-10.59,30.9,32.62,16.31
04:36:34 PM,25.75,-6.87,-1.43,-8.58,-8.58,46.63,47.49,37.77
04:36:34 PM,26.89,-6.01,0,-8.58,-7.15,47.49,49.21,40.91
04:36:34 PM,26.89,-6.01,-0.29,-10.01,-7.44,47.49,49.21,41.2
04:36:34 PM,27.18,-6.01,-3.43,-12.59,-10.59,47.78,49.21,41.2
04:36:34 PM,27.18,-6.01,-7.44,-15.45,-14.02,47.78,49.21,41.2
04:36:34 PM,27.18,-6.01,-10.87,-16.88,-15.74,47.78,49.21,41.2
04:36:34 PM,26.89,-3.43,-13.16,-17.74,-16.31,46.92,47.21,40.34
04:36:34 PM,12.87,4.29,-16.02,-18.88,-17.45,25.18,24.32,24.32
04:36:34 PM,-11.44,-7.44,-19.45,-20.03,-19.45,-11.44,-10.3,-8.87
04:36:34 PM,-14.88,-10.3,-21.74,-20.89,-20.89,-18.02,-18.02,-21.17
04:36:34 PM,-14.88,-10.3,-22.32,-20.89,-20.31,-18.02,-18.02,-21.17
04:36:34 PM,-14.88,-10.3,-20.6,-19.45,-17.45,-18.02,-18.02,-21.17
04:36:34 PM,-14.88,-10.3,-18.88,-18.88,-15.45,-18.02,-18.02,-21.17
04:36:34 PM,-14.88,-10.3,-18.88,-18.88,-14.88,-18.02,-18.02,-21.17
04:36:34 PM,-14.88,-0.57,-18.31,-18.88,-14.31,-18.02,-17.74,-21.17
04:36:34 PM,-10.59,36.34,-17.45,-18.6,-13.16,-7.44,-4.86,-12.87
04:36:34 PM,7.15,76.39,-15.74,-17.74,-11.16,22.89,18.6,8.01
04:36:34 PM,12.87,96.7,-13.73,-16.88,-9.16,31.76,27.75,23.17
04:36:34 PM,12.87,96.99,-13.45,-15.74,-8.58,31.76,27.75,23.75
04:36:34 PM,12.87,96.99,-13.16,-14.02,-8.01,31.76,27.75,23.75
04:36:34 PM,12.87,96.99,-12.3,-12.02,-7.44,31.76,27.75,23.75
04:36:34 PM,12.87,96.99,-11.44,-10.01,-6.58,31.76,27.75,23.75
04:36:34 PM,12.87,96.42,-11.44,-8.58,-6.58,31.76,27.75,23.75
04:36:34 PM,12.02,75.82,-11.16,-7.44,-6.01,28.61,23.75,19.45
04:36:34 PM,1.14,32.33,-10.59,-6.29,-5.72,9.16,8.58,-0.86
04:36:34 PM,-4.01,18.6,-12.3,-6.01,-6.58,-3.15,-0.57,-16.59
04:36:34 PM,-4.01,18.31,-14.02,-5.72,-6.87,-3.72,-1.14,-18.88
04:36:34 PM,-4.01,18.31,-14.59,-5.44,-6.87,-3.72,-1.14,-18.88
04:36:34 PM,-4.01,18.31,-13.45,-4.86,-5.72,-3.72,-1.14,-18.88
04:36:34 PM,-4.01,18.31,-10.59,-3.43,-2.86,-3.72,-1.14,-18.88
04:36:34 PM,-4.01,18.31,-8.3,-1.72,-0.57,-3.72,-1.14,-18.88
04:36:34 PM,-4.01,27.47,-6.58,0,1.43,-3.43,0.86,-18.6
04:36:34 PM,10.3,48.64,-4.29,1.14,3.15,9.44,23.46,-7.15
04:36:34 PM,35.48,66.66,-1.72,2.57,5.15,27.18,44.35,10.87
04:36:34 PM,37.77,67.81,-0.57,3.15,6.87,29.18,47.21,17.17
04:36:34 PM,37.77,67.81,-0.57,2.86,6.87,29.18,47.21,17.17
04:36:34 PM,37.77,67.81,-2,2,6.01,29.18,47.21,17.17
04:36:34 PM,38.05,67.81,-5.15,0.29,3.72,29.18,47.21,17.17
04:36:34 PM,38.05,67.81,-8.87,-0.86,0.86,29.18,47.21,17.17
04:36:34 PM,36.91,62.37,-11.44,-1.43,0,28.61,45.49,15.74
04:36:34 PM,16.31,39.48,-13.45,-2.29,-0.57,12.02,24.32,-2.57
04:36:35 PM,-39.48,31.76,-16.88,-2.86,-1.72,-20.6,-4.29,-30.33
04:36:35 PM,-56.36,28.04,-20.6,-2.86,-2.86,-31.76,-17.45,-46.35
04:36:35 PM,-56.36,28.04,-20.6,-2,-1.72,-32.04,-17.74,-46.63
04:36:35 PM,-56.36,28.04,-20.31,-2,-0.57,-32.04,-17.74,-46.63
04:36:35 PM,-56.36,28.04,-21.74,-2.29,-0.29,-32.04,-17.74,-46.63
04:36:35 PM,-56.36,28.04,-22.89,-3.43,-0.86,-32.04,-17.74,-46.63
04:36:35 PM,-56.36,28.04,-24.32,-5.44,-1.72,-32.04,-17.74,-46.63
04:36:35 PM,-54.93,27.47,-26.32,-7.15,-2.86,-30.04,-14.59,-44.06
04:36:35 PM,-27.75,39.48,-27.18,-9.16,-2.57,-8.58,3.15,-23.17
04:36:35 PM,-4.58,41.2,-26.61,-11.16,-2,7.15,17.74,0.57
04:36:35 PM,-3.15,41.2,-25.75,-12.3,-1.72,8.01,19.17,3.72
04:36:35 PM,-3.15,41.2,-26.61,-13.16,-2,8.01,19.17,3.72
04:36:35 PM,-3.43,41.2,-28.32,-13.16,-2.57,8.01,19.17,3.72
04:36:35 PM,-3.43,41.2,-30.04,-12.87,-2.57,7.72,18.88,3.72
04:36:35 PM,-3.43,41.2,-30.61,-12.3,-1.14,7.72,18.88,3.43
04:36:35 PM,-2.86,44.63,-30.04,-12.02,0.29,7.15,19.17,3.72
04:36:35 PM,-2.57,52.36,-31.19,-12.02,0.57,-4.58,14.59,0.29
04:36:35 PM,-10.01,40.34,-33.76,-12.59,0,-24.32,-1.43,-16.02
04:36:35 PM,-11.16,38.05,-36.05,-13.45,-0.57,-27.18,-4.86,-21.17
04:36:35 PM,-11.16,38.05,-37.19,-14.02,-0.57,-27.18,-4.86,-21.17
04:36:35 PM,-10.87,38.05,-36.05,-13.45,0.86,-27.18,-4.86,-21.17
04:36:35 PM,-10.87,38.05,-33.47,-12.59,3.43,-27.18,-4.86,-21.17
04:36:35 PM,-10.87,38.05,-31.47,-12.3,5.15,-27.18,-4.86,-21.17
04:36:35 PM,-10.87,42.92,-30.33,-12.02,6.01,-27.18,-4.86,-21.17
04:36:35 PM,0.86,78.68,-28.04,-11.73,6.58,-19.74,11.16,-12.87
04:36:35 PM,33.76,90.41,-26.89,-12.3,6.87,11.73,38.05,6.87
04:36:35 PM,40.91,92.12,-24.32,-12.59,7.44,21.46,46.06,18.6
04:36:35 PM,40.91,92.12,-24.6,-13.16,6.87,21.46,46.06,18.88
04:36:35 PM,40.91,92.12,-25.75,-14.02,5.72,21.17,46.06,18.88
04:36:35 PM,40.63,91.84,-24.89,-14.59,5.44,21.17,46.06,18.88
04:36:35 PM,40.91,92.12,-24.6,-15.16,5.44,21.46,46.06,18.88
04:36:35 PM,40.91,90.98,-25.46,-16.02,4.58,21.46,46.35,18.88
04:36:35 PM,39.77,61.51,-27.47,-16.88,3.15,18.31,41.77,14.88
04:36:35 PM,16.31,2.57,-28.9,-18.02,1.72,-3.43,19.45,-6.87
04:36:35 PM,-2.57,-23.46,-31.19,-18.88,0,-20.6,1.72,-26.04
04:36:35 PM,-2.86,-24.03,-32.04,-18.31,-0.86,-21.46,0.57,-28.32
04:36:35 PM,-2.86,-24.03,-30.61,-17.17,0.57,-21.46,0.57,-28.32
04:36:35 PM,-2.86,-24.03,-28.9,-16.88,2.29,-21.46,0.57,-28.32
04:36:35 PM,-2.86,-24.03,-26.89,-16.88,3.43,-21.46,0.57,-28.32
04:36:35 PM,-2.86,-24.03,-25.18,-17.45,4.29,-21.46,0.57,-28.32
04:36:35 PM,-2.86,-21.17,-23.75,-17.74,5.44,-20.31,3.72,-26.32
04:36:35 PM,8.58,-18.02,-22.32,-18.02,6.58,9.16,31.47,-1.43
